size,time
9516,0.0229757
9517,0.0245346
9518,0.0253611
9519,0.0292073
9520,0.0271971
9521,0.0318909
9522,0.036742
9523,0.0312517
9524,0.0311687
9525,0.0256841
9526,0.0240145
9527,0.0244584
9528,0.0296144
9529,0.0293843
9530,0.0240696
9531,0.0233809
9532,0.026183
9533,0.0252274
9534,0.0264768
9535,0.0254188
9536,0.023567
9537,0.0246517
9538,0.0232087
9539,0.0285571
9540,0.0267883
9541,0.029205
9542,0.032128
9543,0.0410525
9544,0.0318841
9545,0.030017
9546,0.0314749
9547,0.0261953
9548,0.0244871
9549,0.0394378
9550,0.0337085
9551,0.0313208
9552,0.0242766
9553,0.0309494
9554,0.0261184
9555,0.0234991
9556,0.031024
9557,0.0319789
9558,0.0274244
9559,0.0339754
9560,0.0274924
9561,0.0367397
9562,0.0336222
9563,0.0258461
9564,0.0272708
9565,0.0345805
9566,0.0301302
9567,0.026519
9568,0.024919
9569,0.0241034
9570,0.0285381
9571,0.0241949
9572,0.0249913
9573,0.0269307
9574,0.0236673
9575,0.023133
9576,0.0332617
9577,0.0349351
9578,0.0245563
9579,0.0252828
9580,0.0325598
9581,0.0299476
9582,0.0355437
9583,0.0370664
9584,0.0276727
9585,0.0265009
9586,0.0282044
9587,0.0365493
9588,0.0323645
9589,0.0285871
9590,0.0283587
9591,0.0280061
9592,0.026437
9593,0.0258137
9594,0.0274404
9595,0.0235606
9596,0.0237681
9597,0.0257041
9598,0.029388
9599,0.0306205
9600,0.024563
9601,0.0242134
9602,0.0256151
9603,0.0430052
9604,0.0309241
9605,0.0244483
9606,0.0280558
9607,0.0308458
9608,0.0231488
9609,0.0276865
9610,0.0328983
9611,0.0256988
9612,0.0238119
9613,0.0250854
9614,0.0250824
9615,0.0250715
9616,0.0347538
9617,0.0338552
9618,0.035291
9619,0.0241675
9620,0.0281806
9621,0.0267748
9622,0.0337296
9623,0.0328787
9624,0.0392978
9625,0.029835
9626,0.0329185
9627,0.0352821
9628,0.0363279
9629,0.0350495
9630,0.0313981
9631,0.0258789
9632,0.0297349
9633,0.0253536
9634,0.0250461
9635,0.0336128
9636,0.0300009
9637,0.0328067
9638,0.0248581
9639,0.0246198
9640,0.0277743
9641,0.0283316
9642,0.0257166
9643,0.0250564
9644,0.0298344
9645,0.0309623
9646,0.0321894
9647,0.0301541
9648,0.0341818
9649,0.0295885
9650,0.0310727
9651,0.0333552
9652,0.0292804
9653,0.0289003
9654,0.027964
9655,0.0252744
9656,0.0276326
9657,0.0359665
9658,0.0452567
9659,0.0368754
9660,0.0321974
9661,0.0302242
9662,0.0312142
9663,0.025922
9664,0.0271208
9665,0.0276953
9666,0.0297404
9667,0.0354669
9668,0.0333753
9669,0.0296349
9670,0.0357191
9671,0.0315443
9672,0.0366072
9673,0.0286011
9674,0.0252905
9675,0.0230699
9676,0.0277283
9677,0.0249612
9678,0.0335478
9679,0.0299818
9680,0.0267803
9681,0.0306147
9682,0.0385441
9683,0.0288697
9684,0.0266787
9685,0.0331029
9686,0.0362028
9687,0.0294918
9688,0.0243117
9689,0.0713606
9690,0.0221769
9691,0.0253438
9692,0.0236018
9693,0.0245529
9694,0.0318779
9695,0.0255089
9696,0.024561
9697,0.036253
9698,0.0385722
9699,0.0319038
9700,0.0309208
9701,0.0271315
9702,0.0298289
9703,0.032551
9704,0.035493
9705,0.0312435
9706,0.0569749
9707,0.0302046
9708,0.0296395
9709,0.0282975
9710,0.0293855
9711,0.0246404
9712,0.0309032
9713,0.0290984
9714,0.0319408
9715,0.0347715
9716,0.0281718
9717,0.0248202
9718,0.0285957
9719,0.0241086
9720,0.0239466
9721,0.0255201
9722,0.0354454
9723,0.031989
9724,0.0346664
9725,0.045979
9726,0.0301295
9727,0.031576
9728,0.0250241
9729,0.0330393
9730,0.0301776
9731,0.0318886
9732,0.0267436
9733,0.0240925
9734,0.0273384
9735,0.0336249
9736,0.0320161
9737,0.0278327
9738,0.024866
9739,0.0357068
9740,0.0344208
9741,0.0324719
9742,0.0274225
9743,0.031414
9744,0.0364721
9745,0.0334002
9746,0.0287956
9747,0.0375004
9748,0.0303121
9749,0.0333101
9750,0.0271632
9751,0.0294501
9752,0.027847
9753,0.0289811
9754,0.0283961
9755,0.0257585
9756,0.0260228
9757,0.0297969
9758,0.0305182
9759,0.0343427
9760,0.0508444
9761,0.0313755
9762,0.0321805
9763,0.0296639
9764,0.026573
9765,0.0306278
9766,0.0354615
9767,0.0247679
9768,0.0242664
9769,0.0310909
9770,0.0268654
9771,0.0323663
9772,0.0347596
9773,0.0328653
9774,0.0357411
9775,0.0336282
9776,0.0358321
9777,0.0313938
9778,0.0347657
9779,0.0524963
9780,0.0300091
9781,0.0340829
9782,0.028553
9783,0.0345221
9784,0.0277449
9785,0.0254607
9786,0.0253991
9787,0.0307814
9788,0.0308405
9789,0.0338426
9790,0.0316689
9791,0.027159
9792,0.0250584
9793,0.0242559
9794,0.0241594
9795,0.0281392
9796,0.0292055
9797,0.0265025
9798,0.0329217
9799,0.0274357
9800,0.025977
9801,0.0249583
9802,0.0286523
9803,0.0247771
9804,0.0342791
9805,0.0315049
9806,0.0294443
9807,0.0328059
9808,0.0348788
9809,0.0315634
9810,0.0296356
9811,0.036329
9812,0.0252424
9813,0.0264477
9814,0.0351028
9815,0.0413546
9816,0.0300872
9817,0.0270673
9818,0.0287435
9819,0.0252623
9820,0.0282942
9821,0.030109
9822,0.0282679
9823,0.0265172
9824,0.0274835
9825,0.0248528
9826,0.0260722
9827,0.02743
9828,0.0288359
9829,0.0287457
9830,0.0274146
9831,0.0269529
9832,0.026392
9833,0.0308861
9834,0.046147
9835,0.0287619
9836,0.0253475
9837,0.028177
9838,0.0295625
9839,0.0313607
9840,0.029061
9841,0.0282603
9842,0.0324745
9843,0.0297915
9844,0.0275472
9845,0.0263076
9846,0.027534
9847,0.0251128
9848,0.0249601
9849,0.029335
9850,0.0309646
9851,0.0384227
9852,0.030216
9853,0.0324896
9854,0.029971
9855,0.0305866
9856,0.0280428
9857,0.0352412
9858,0.0375017
9859,0.029694
9860,0.0358242
9861,0.0397089
9862,0.0362732
9863,0.0270659
9864,0.0357767
9865,0.0284832
9866,0.0466092
9867,0.0284193
9868,0.0319159
9869,0.0283111
9870,0.0296271
9871,0.034225
9872,0.0341843
9873,0.0337866
9874,0.0282335
9875,0.0309354
9876,0.0254938
9877,0.0283952
9878,0.0249684
9879,0.0310308
9880,0.026777
9881,0.0278761
9882,0.0309529
9883,0.0275947
9884,0.0301481
9885,0.0491938
9886,0.0324356
9887,0.032675
9888,0.0338915
9889,0.0286873
9890,0.0286715
9891,0.0457395
9892,0.044086
9893,0.0302184
9894,0.0339792
9895,0.0245896
9896,0.0258105
9897,0.0256018
9898,0.0293825
9899,0.0321794
9900,0.0392469
9901,0.0397011
9902,0.0328759
9903,0.0333067
9904,0.0346393
9905,0.027032
9906,0.0300602
9907,0.0282012
9908,0.0282454
9909,0.0310306
9910,0.0276972
9911,0.0285901
9912,0.0278718
9913,0.0297022
9914,0.0312753
9915,0.0352058
9916,0.0287052
9917,0.0426988
9918,0.0291456
9919,0.0360958
9920,0.0372187
9921,0.0326627
9922,0.028183
9923,0.0300767
9924,0.0361184
9925,0.0262083
9926,0.0327379
9927,0.0274591
9928,0.0291379
9929,0.0292618
9930,0.0306334
9931,0.0320756
9932,0.0306396
9933,0.0383856
9934,0.0356662
9935,0.0390703
9936,0.0317069
9937,0.0264118
9938,0.0306969
9939,0.0335165
9940,0.030615
9941,0.0342667
9942,0.036159
9943,0.0278732
9944,0.034839
9945,0.0344573
9946,0.0277613
9947,0.0261697
9948,0.0298905
9949,0.0272406
9950,0.0301679
9951,0.0305054
9952,0.030382
9953,0.027602
9954,0.0292212
9955,0.0336734
9956,0.0324525
9957,0.033912
9958,0.0315379
9959,0.0277831
9960,0.0366926
9961,0.0267838
9962,0.027327
9963,0.028122
9964,0.0338909
9965,0.0276624
9966,0.037648
9967,0.0400695
9968,0.0325272
9969,0.0326493
9970,0.0301136
9971,0.0280144
9972,0.0302011
9973,0.0293325
9974,0.0388061
9975,0.0278996
9976,0.0323372
9977,0.0293963
9978,0.0302354
9979,0.0285305
9980,0.0320978
9981,0.0273219
9982,0.0276574
9983,0.0317057
9984,0.0372154
9985,0.0344851
9986,0.0286804
9987,0.0306309
9988,0.0324012
9989,0.0317016
9990,0.0324965
9991,0.0287334
9992,0.0299187
9993,0.0284028
9994,0.0274727
9995,0.0254228
9996,0.025995
9997,0.0295142
9998,0.0281763
9999,0.0283711
10000,0.0337143
